"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"4.0","4.0","2024-11-14T00:24:28.681277342Z","2024-11-14T00:24:28.783720679Z","[fog-node-1:UPPER_THRESHOLD]","1","6597"
"2.0","1.0","2024-11-14T00:24:33.678200178Z","2024-11-14T00:24:33.806342519Z","[]","0","1587"
"4.0","4.0","2024-11-14T00:24:23.674527628Z","2024-11-14T00:24:23.954160234Z","[fog-node-1:UPPER_THRESHOLD]","1","11527"
"2.0","4.0","2024-11-14T00:24:23.674529303Z","2024-11-14T00:24:24.013924947Z","[fog-node-1:UPPER_THRESHOLD]","1","11566"
"5.0","4.0","2024-11-14T00:24:23.674528476Z","2024-11-14T00:24:23.975586414Z","[fog-node-1:UPPER_THRESHOLD]","1","11627"
"1.0","1.0","2024-11-14T00:24:38.689596077Z","2024-11-14T00:24:38.810279104Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","515"
"3.0","1.0","2024-11-14T00:24:38.689599508Z","2024-11-14T00:24:38.848646260Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","549"
"2.0","1.0","2024-11-14T00:24:38.689598187Z","2024-11-14T00:24:38.838440362Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","575"
"2.0","1.0","2024-11-14T00:24:38.687615940Z","2024-11-14T00:24:38.732737100Z","[fog-node-4:RANKING]","1","685"
"1.0","1.0","2024-11-14T00:24:38.687616722Z","2024-11-14T00:24:38.777277322Z","[fog-node-4:RANKING]","1","703"
"4.0","4.0","2024-11-14T00:24:38.689578218Z","2024-11-14T00:24:38.702508617Z","[fog-node-1:SERVICE_DURATION]","1","2075"
"3.0","4.0","2024-11-14T00:24:38.687609947Z","2024-11-14T00:24:38.698669106Z","[fog-node-4:SERVICE_DURATION]","1","4700"
"2.0","4.0","2024-11-14T00:24:38.689580444Z","2024-11-14T00:24:38.796029681Z","[fog-node-1:SERVICE_DURATION, fog-node-5:RANKING]","2","4764"
"1.0","4.0","2024-11-14T00:24:38.689602559Z","2024-11-14T00:24:38.915080403Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","4751"
"3.0","4.0","2024-11-14T00:24:38.689600276Z","2024-11-14T00:24:38.894580996Z","[fog-node-1:SERVICE_DURATION, fog-node-5:RANKING]","2","4858"
"2.0","4.0","2024-11-14T00:24:33.676532746Z","2024-11-14T00:24:33.722805402Z","[]","0","10583"
"3.0","4.0","2024-11-14T00:24:33.676533521Z","2024-11-14T00:24:33.731246854Z","[]","0","10630"
"3.0","4.0","2024-11-14T00:24:33.678197040Z","2024-11-14T00:24:33.732830630Z","[]","0","11048"
"5.0","4.0","2024-11-14T00:24:33.678196179Z","2024-11-14T00:24:33.691788720Z","[]","0","11217"
