"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"1.0","4.0","2024-11-13T16:16:09.337889877Z","2024-11-13T16:16:09.363529988Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING]","2","13055"
"1.0","4.0","2024-11-13T16:16:09.338446732Z","2024-11-13T16:16:09.364272139Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","13118"
"4.0","4.0","2024-11-13T16:16:09.338448264Z","2024-11-13T16:16:09.366612158Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","13163"
"5.0","4.0","2024-11-13T16:16:19.338863410Z","2024-11-13T16:16:19.345749858Z","[fog-node-1:UPPER_THRESHOLD]","1","5533"
"2.0","4.0","2024-11-13T16:16:19.338864909Z","2024-11-13T16:16:19.350116245Z","[fog-node-1:UPPER_THRESHOLD]","1","6614"
"4.0","4.0","2024-11-13T16:16:19.338865383Z","2024-11-13T16:16:19.350909498Z","[fog-node-1:UPPER_THRESHOLD]","1","6656"
"1.0","4.0","2024-11-13T16:16:19.338865850Z","2024-11-13T16:16:19.352106621Z","[fog-node-1:UPPER_THRESHOLD]","1","6669"
"3.0","4.0","2024-11-13T16:16:19.338866319Z","2024-11-13T16:16:19.352816751Z","[fog-node-1:UPPER_THRESHOLD]","1","6716"
"5.0","4.0","2024-11-13T16:16:24.339681162Z","2024-11-13T16:16:24.340244229Z","[]","0","1853"
"2.0","4.0","2024-11-13T16:16:24.339685700Z","2024-11-13T16:16:24.415627Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","1832"
"2.0","1.0","2024-11-13T16:16:24.339684700Z","2024-11-13T16:16:24.407543Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2109"
"5.0","1.0","2024-11-13T16:16:24.339684200Z","2024-11-13T16:16:24.408590Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2136"
"1.0","1.0","2024-11-13T16:16:24.339682800Z","2024-11-13T16:16:24.394072Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2260"
"3.0","1.0","2024-11-13T16:16:24.339685200Z","2024-11-13T16:16:24.409050Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2359"
"5.0","1.0","2024-11-13T16:16:29.340979899Z","2024-11-13T16:16:29.362871849Z","[fog-node-4:UPPER_THRESHOLD]","1","396"
"1.0","1.0","2024-11-13T16:16:29.340978420Z","2024-11-13T16:16:29.351589117Z","[fog-node-4:UPPER_THRESHOLD]","1","426"
"2.0","1.0","2024-11-13T16:16:29.343739574Z","2024-11-13T16:16:29.344256647Z","[]","0","591"
"1.0","1.0","2024-11-13T16:16:29.343740301Z","2024-11-13T16:16:29.349515080Z","[]","0","603"
"3.0","4.0","2024-11-13T16:16:19.339679866Z","2024-11-13T16:16:19.345038715Z","[]","0","10631"
"4.0","1.0","2024-11-13T16:16:29.340980848Z","2024-11-13T16:16:29.369477352Z","[fog-node-4:UPPER_THRESHOLD]","1","608"
"2.0","4.0","2024-11-13T16:16:19.339679392Z","2024-11-13T16:16:19.343666436Z","[]","0","10642"
"4.0","1.0","2024-11-13T16:16:29.343743015Z","2024-11-13T16:16:29.362095813Z","[]","0","895"
"3.0","1.0","2024-11-13T16:16:29.340981434Z","2024-11-13T16:16:29.371704427Z","[fog-node-4:UPPER_THRESHOLD]","1","953"
"3.0","1.0","2024-11-13T16:16:29.343745354Z","2024-11-13T16:16:29.362401925Z","[]","0","1188"
"5.0","1.0","2024-11-13T16:16:24.339663785Z","2024-11-13T16:16:24.340189220Z","[]","0","6237"
"2.0","1.0","2024-11-13T16:16:24.339664404Z","2024-11-13T16:16:24.340691843Z","[]","0","6245"
"5.0","1.0","2024-11-13T16:16:29.343745937Z","2024-11-13T16:16:29.362687734Z","[]","0","1481"
"5.0","4.0","2024-11-13T16:16:19.339681941Z","2024-11-13T16:16:19.348410323Z","[]","0","11809"
"4.0","4.0","2024-11-13T16:16:19.339681376Z","2024-11-13T16:16:19.348114636Z","[]","0","11931"
"4.0","1.0","2024-11-13T16:16:24.339665970Z","2024-11-13T16:16:24.341629699Z","[]","0","7135"
"1.0","4.0","2024-11-13T16:16:19.339682885Z","2024-11-13T16:16:19.348982634Z","[]","0","12365"
"1.0","4.0","2024-11-13T16:16:24.339683300Z","2024-11-13T16:16:29.044725Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","1995"
"4.0","4.0","2024-11-13T16:16:24.339683800Z","2024-11-13T16:16:29.154501Z","[fog-node-1:RANKING, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2050"
"1.0","1.0","2024-11-13T16:16:24.339667494Z","2024-11-13T16:16:24.345490637Z","[]","0","7683"
"3.0","1.0","2024-11-13T16:16:24.339667980Z","2024-11-13T16:16:24.345876541Z","[]","0","7998"
"2.0","1.0","2024-11-13T16:16:34.340817629Z","2024-11-13T16:16:34.354693500Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","224"
"3.0","1.0","2024-11-13T16:16:34.340573341Z","2024-11-13T16:16:34.343529999Z","[fog-node-1:UPPER_THRESHOLD]","1","335"
"4.0","1.0","2024-11-13T16:16:34.340575037Z","2024-11-13T16:16:34.346649393Z","[fog-node-1:UPPER_THRESHOLD]","1","402"
"1.0","1.0","2024-11-13T16:16:34.340818589Z","2024-11-13T16:16:34.356780719Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","440"
"1.0","1.0","2024-11-13T16:16:34.340576492Z","2024-11-13T16:16:34.356909234Z","[fog-node-1:UPPER_THRESHOLD]","1","573"
"2.0","1.0","2024-11-13T16:16:34.340576974Z","2024-11-13T16:16:34.358171758Z","[fog-node-1:UPPER_THRESHOLD]","1","775"
"1.0","4.0","2024-11-13T16:16:29.340977719Z","2024-11-13T16:16:29.343600001Z","[fog-node-4:UPPER_THRESHOLD]","1","6036"
"2.0","4.0","2024-11-13T16:16:29.340979418Z","2024-11-13T16:16:29.357519253Z","[fog-node-4:UPPER_THRESHOLD]","1","6091"
"5.0","4.0","2024-11-13T16:16:29.340978909Z","2024-11-13T16:16:29.352621553Z","[fog-node-4:UPPER_THRESHOLD]","1","6195"
"2.0","1.0","2024-11-13T16:16:29.340982402Z","2024-11-13T16:16:29.388927427Z","[fog-node-4:UPPER_THRESHOLD]","1","6387"
"3.0","1.0","2024-11-13T16:16:34.340816109Z","2024-11-13T16:16:34.349872923Z","[fog-node-4:UPPER_THRESHOLD]","1","1498"
"3.0","4.0","2024-11-13T16:16:29.340981914Z","2024-11-13T16:16:29.386888278Z","[fog-node-4:UPPER_THRESHOLD]","1","6466"
"4.0","4.0","2024-11-13T16:16:29.340980374Z","2024-11-13T16:16:29.364228253Z","[fog-node-4:UPPER_THRESHOLD]","1","6523"
"4.0","1.0","2024-11-13T16:16:34.340818106Z","2024-11-13T16:16:34.353153037Z","[fog-node-4:UPPER_THRESHOLD]","1","1656"
"5.0","1.0","2024-11-13T16:16:34.340819063Z","2024-11-13T16:16:34.356241842Z","[fog-node-4:UPPER_THRESHOLD]","1","1742"
"5.0","4.0","2024-11-13T16:16:34.340816588Z","2024-11-13T16:16:34.351117538Z","[fog-node-4:UPPER_THRESHOLD]","1","3372"
"2.0","4.0","2024-11-13T16:16:34.340817147Z","2024-11-13T16:16:34.352821893Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","4875"
"1.0","4.0","2024-11-13T16:16:34.340815549Z","2024-11-13T16:16:34.351356208Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","4902"
"4.0","4.0","2024-11-13T16:16:34.340814469Z","2024-11-13T16:16:34.348740975Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","4929"
"3.0","4.0","2024-11-13T16:16:34.340815063Z","2024-11-13T16:16:34.350399488Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","4955"
"5.0","1.0","2024-11-13T16:16:39.341658269Z","2024-11-13T16:16:39.344116055Z","[fog-node-4:UPPER_THRESHOLD]","1","192"
"3.0","4.0","2024-11-13T16:16:29.343740900Z","2024-11-13T16:16:29.355008884Z","[]","0","10344"
"4.0","4.0","2024-11-13T16:16:29.343741875Z","2024-11-13T16:16:29.360592296Z","[]","0","10343"
"5.0","4.0","2024-11-13T16:16:29.343741392Z","2024-11-13T16:16:29.360087163Z","[]","0","10387"
"2.0","1.0","2024-11-13T16:16:39.341158129Z","2024-11-13T16:16:39.345077229Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING]","2","414"
