"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"1.0","4.0","2024-11-13T01:35:26.822521634Z","2024-11-13T01:35:26.857792612Z","[fog-node-4:UPPER_THRESHOLD]","1","11229"
"1.0","4.0","2024-11-13T01:35:31.824207981Z","2024-11-13T01:35:31.836556857Z","[fog-node-1:UPPER_THRESHOLD]","1","6316"
"5.0","1.0","2024-11-13T01:35:36.823888335Z","2024-11-13T01:35:36.849337841Z","[fog-node-4:RANKING]","1","1349"
"5.0","1.0","2024-11-13T01:35:36.823864794Z","2024-11-13T01:35:36.827536538Z","[fog-node-1:UPPER_THRESHOLD]","1","1484"
"1.0","4.0","2024-11-13T01:35:26.822450334Z","2024-11-13T01:35:26.836024726Z","[]","0","11541"
"4.0","4.0","2024-11-13T01:35:26.822450821Z","2024-11-13T01:35:26.836350119Z","[]","0","11559"
"4.0","1.0","2024-11-13T01:35:36.823891856Z","2024-11-13T01:35:36.869067099Z","[fog-node-4:RANKING]","1","1531"
"3.0","4.0","2024-11-13T01:35:26.822449860Z","2024-11-13T01:35:26.835670152Z","[]","0","11570"
"2.0","4.0","2024-11-13T01:35:26.822524103Z","2024-11-13T01:35:26.863400923Z","[fog-node-4:UPPER_THRESHOLD]","1","11570"
"5.0","4.0","2024-11-13T01:35:31.824326798Z","2024-11-13T01:35:31.831278274Z","[fog-node-4:UPPER_THRESHOLD]","1","6606"
"5.0","4.0","2024-11-13T01:35:26.822451768Z","2024-11-13T01:35:26.836963367Z","[]","0","11608"
"3.0","1.0","2024-11-13T01:35:36.823866651Z","2024-11-13T01:35:36.831963394Z","[fog-node-1:UPPER_THRESHOLD]","1","1635"
"4.0","4.0","2024-11-13T01:35:26.822524572Z","2024-11-13T01:35:26.864196528Z","[fog-node-4:UPPER_THRESHOLD]","1","11638"
"2.0","4.0","2024-11-13T01:35:31.824206875Z","2024-11-13T01:35:31.829551178Z","[fog-node-1:UPPER_THRESHOLD]","1","6883"
"4.0","4.0","2024-11-13T01:35:31.824330087Z","2024-11-13T01:35:31.840332378Z","[fog-node-4:UPPER_THRESHOLD]","1","6929"
"1.0","4.0","2024-11-13T01:35:31.824329620Z","2024-11-13T01:35:31.839672740Z","[fog-node-4:UPPER_THRESHOLD]","1","6940"
"4.0","1.0","2024-11-13T01:35:36.823869228Z","2024-11-13T01:35:36.863418718Z","[fog-node-1:UPPER_THRESHOLD]","1","2026"
"5.0","4.0","2024-11-13T01:35:31.824209928Z","2024-11-13T01:35:31.848943064Z","[fog-node-1:UPPER_THRESHOLD]","1","7208"
