"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"3.0","4.0","2024-11-14T17:22:21.400103033Z","2024-11-14T17:22:21.408134067Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","6274"
"5.0","4.0","2024-11-14T17:22:21.399605441Z","2024-11-14T17:22:21.407234272Z","[fog-node-1:UPPER_THRESHOLD]","1","6290"
"4.0","4.0","2024-11-14T17:22:21.400102033Z","2024-11-14T17:22:21.405823086Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","6313"
"4.0","4.0","2024-11-14T17:22:21.399604051Z","2024-11-14T17:22:21.403410461Z","[fog-node-1:UPPER_THRESHOLD]","1","6411"
"1.0","4.0","2024-11-14T17:22:21.400104441Z","2024-11-14T17:22:21.410071317Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","6564"
"5.0","4.0","2024-11-14T17:22:21.400103979Z","2024-11-14T17:22:21.409433567Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","6566"
"3.0","1.0","2024-11-14T17:22:26.400505644Z","2024-11-14T17:22:26.405050856Z","[fog-node-1:UPPER_THRESHOLD]","1","1652"
"2.0","4.0","2024-11-14T17:22:21.400105836Z","2024-11-14T17:22:21.415040532Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","6716"
"2.0","1.0","2024-11-14T17:22:26.400506108Z","2024-11-14T17:22:26.412909744Z","[fog-node-1:UPPER_THRESHOLD]","1","1869"
"3.0","4.0","2024-11-14T17:22:21.399607282Z","2024-11-14T17:22:21.410122536Z","[fog-node-1:UPPER_THRESHOLD]","1","7056"
"1.0","1.0","2024-11-14T17:22:26.400506673Z","2024-11-14T17:22:26.414506824Z","[fog-node-1:UPPER_THRESHOLD]","1","2058"
"5.0","1.0","2024-11-14T17:22:26.400508077Z","2024-11-14T17:22:26.416316973Z","[fog-node-1:UPPER_THRESHOLD]","1","2249"
"1.0","4.0","2024-11-14T17:22:21.399607741Z","2024-11-14T17:22:21.411786021Z","[fog-node-1:UPPER_THRESHOLD]","1","7353"
"1.0","4.0","2024-11-14T17:22:26.400700584Z","2024-11-14T17:22:26.405481961Z","[fog-node-4:UPPER_THRESHOLD]","1","5421"
"5.0","1.0","2024-11-14T17:22:31.400821093Z","2024-11-14T17:22:31.403278501Z","[]","0","664"
"3.0","1.0","2024-11-14T17:22:31.400820111Z","2024-11-14T17:22:31.401942910Z","[]","0","672"
"4.0","4.0","2024-11-14T17:22:26.400699524Z","2024-11-14T17:22:26.403503149Z","[fog-node-4:UPPER_THRESHOLD]","1","5705"
"3.0","4.0","2024-11-14T17:22:26.400702033Z","2024-11-14T17:22:26.407884001Z","[fog-node-4:UPPER_THRESHOLD]","1","5899"
"2.0","4.0","2024-11-14T17:22:26.400702500Z","2024-11-14T17:22:26.408609127Z","[fog-node-4:UPPER_THRESHOLD]","1","5935"
"5.0","4.0","2024-11-14T17:22:26.400703887Z","2024-11-14T17:22:26.412382508Z","[fog-node-4:UPPER_THRESHOLD]","1","5948"
"1.0","1.0","2024-11-14T17:22:31.400822011Z","2024-11-14T17:22:31.405782028Z","[]","0","1283"
"4.0","1.0","2024-11-14T17:22:31.400822481Z","2024-11-14T17:22:31.406089709Z","[]","0","1288"
"4.0","4.0","2024-11-14T17:22:16.399182988Z","2024-11-14T17:22:16.400471547Z","[]","0","17257"
"2.0","4.0","2024-11-14T17:22:16.399183458Z","2024-11-14T17:22:16.400782121Z","[]","0","17335"
"5.0","4.0","2024-11-14T17:22:26.400505178Z","2024-11-14T17:22:26.404038538Z","[fog-node-1:UPPER_THRESHOLD]","1","7467"
"5.0","4.0","2024-11-14T17:22:16.399184404Z","2024-11-14T17:22:16.401738192Z","[]","0","17668"
"3.0","4.0","2024-11-14T17:22:16.399184872Z","2024-11-14T17:22:16.401990513Z","[]","0","17672"
"4.0","4.0","2024-11-14T17:22:26.400507144Z","2024-11-14T17:22:26.415210792Z","[fog-node-1:UPPER_THRESHOLD]","1","7661"
"1.0","4.0","2024-11-14T17:22:16.399186258Z","2024-11-14T17:22:16.403172750Z","[]","0","17758"
"1.0","4.0","2024-11-14T17:22:26.400507611Z","2024-11-14T17:22:26.415773070Z","[fog-node-1:UPPER_THRESHOLD]","1","7847"
"2.0","4.0","2024-11-14T17:22:26.400508548Z","2024-11-14T17:22:26.416864079Z","[fog-node-1:UPPER_THRESHOLD]","1","7880"
"3.0","4.0","2024-11-14T17:22:26.400509011Z","2024-11-14T17:22:26.417372603Z","[fog-node-1:UPPER_THRESHOLD]","1","7917"
"5.0","1.0","2024-11-14T17:22:31.400434500Z","2024-11-14T17:22:31.433732Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","2905"
"3.0","1.0","2024-11-14T17:22:36.402316234Z","2024-11-14T17:22:36.408008848Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","452"
"2.0","1.0","2024-11-14T17:22:36.402316721Z","2024-11-14T17:22:36.413755245Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","487"
"1.0","1.0","2024-11-14T17:22:36.402315622Z","2024-11-14T17:22:36.406188809Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","547"
"5.0","1.0","2024-11-14T17:22:36.402318221Z","2024-11-14T17:22:36.416348797Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","681"
"2.0","1.0","2024-11-14T17:22:31.400436600Z","2024-11-14T17:22:36.000656Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","519"
"4.0","4.0","2024-11-14T17:22:31.400437600Z","2024-11-14T17:22:35.775428Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","1956"
"5.0","4.0","2024-11-14T17:22:31.400437Z","2024-11-14T17:22:36.065235Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","1994"
"1.0","1.0","2024-11-14T17:22:41.405191531Z","2024-11-14T17:22:41.428485682Z","[fog-node-4:UPPER_THRESHOLD]","1","274"
"3.0","1.0","2024-11-14T17:22:41.405192444Z","2024-11-14T17:22:41.430321071Z","[fog-node-4:UPPER_THRESHOLD]","1","380"
"2.0","1.0","2024-11-14T17:22:41.405192899Z","2024-11-14T17:22:41.431474788Z","[fog-node-4:UPPER_THRESHOLD]","1","546"
"4.0","1.0","2024-11-14T17:22:41.405575044Z","2024-11-14T17:22:41.417264948Z","[]","0","610"
"3.0","1.0","2024-11-14T17:22:41.405574109Z","2024-11-14T17:22:41.414604015Z","[]","0","652"
"2.0","1.0","2024-11-14T17:22:41.405575973Z","2024-11-14T17:22:41.419257757Z","[]","0","980"
"1.0","4.0","2024-11-14T17:22:31.400819450Z","2024-11-14T17:22:31.401287529Z","[]","0","11004"
"5.0","4.0","2024-11-14T17:22:31.400821550Z","2024-11-14T17:22:31.403949030Z","[]","0","11151"
"2.0","4.0","2024-11-14T17:22:31.400820568Z","2024-11-14T17:22:31.402899266Z","[]","0","11195"
"2.0","1.0","2024-11-14T17:22:31.400823889Z","2024-11-14T17:22:31.406819609Z","[]","0","11498"
"2.0","4.0","2024-11-14T17:22:36.402317262Z","2024-11-14T17:22:36.414636770Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6526"
"4.0","1.0","2024-11-14T17:22:36.400868443Z","2024-11-14T17:22:36.401749849Z","[]","0","6654"
"3.0","4.0","2024-11-14T17:22:36.402317754Z","2024-11-14T17:22:36.415534691Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6710"
"4.0","1.0","2024-11-14T17:22:36.402320174Z","2024-11-14T17:22:36.420304342Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6727"
"1.0","4.0","2024-11-14T17:22:36.402319688Z","2024-11-14T17:22:36.418646019Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6851"
"4.0","4.0","2024-11-14T17:22:36.402318707Z","2024-11-14T17:22:36.417317274Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6858"
"5.0","4.0","2024-11-14T17:22:36.402319221Z","2024-11-14T17:22:36.418007330Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:UPPER_THRESHOLD]","2","6912"
"4.0","4.0","2024-11-14T17:22:31.400823404Z","2024-11-14T17:22:31.406588695Z","[]","0","12357"
"3.0","4.0","2024-11-14T17:22:31.400822945Z","2024-11-14T17:22:31.406346800Z","[]","0","12450"
"3.0","1.0","2024-11-14T17:22:36.400870527Z","2024-11-14T17:22:36.403504093Z","[]","0","7942"
"5.0","1.0","2024-11-14T17:22:36.400870996Z","2024-11-14T17:22:36.406241655Z","[]","0","8012"
"1.0","1.0","2024-11-14T17:22:36.400871937Z","2024-11-14T17:22:36.406897859Z","[]","0","8338"
"2.0","1.0","2024-11-14T17:22:36.400872409Z","2024-11-14T17:22:36.407587337Z","[]","0","8652"
"1.0","1.0","2024-11-14T17:22:46.402388Z","2024-11-14T17:22:46.448815Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING, fog-node-7:UPPER_THRESHOLD]","3","426"
"2.0","1.0","2024-11-14T17:22:46.402387100Z","2024-11-14T17:22:46.445534Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING, fog-node-7:UPPER_THRESHOLD]","3","480"
