"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"5.0","1.0","2024-11-14T03:12:39.762617957Z","2024-11-14T03:12:39.770276470Z","[]","0","807"
"3.0","1.0","2024-11-14T03:12:39.762619031Z","2024-11-14T03:12:39.783874138Z","[]","0","796"
"5.0","1.0","2024-11-14T03:12:39.762207567Z","2024-11-14T03:12:39.765223225Z","[]","0","925"
"4.0","1.0","2024-11-14T03:12:39.762726978Z","2024-11-14T03:12:39.763329539Z","[]","0","1179"
"5.0","1.0","2024-11-14T03:12:39.762727594Z","2024-11-14T03:12:39.764278643Z","[]","0","1212"
"4.0","1.0","2024-11-14T03:12:39.762208064Z","2024-11-14T03:12:39.773769262Z","[]","0","1239"
"2.0","1.0","2024-11-14T03:12:39.762728153Z","2024-11-14T03:12:39.766243383Z","[]","0","1273"
"1.0","1.0","2024-11-14T03:12:39.762728635Z","2024-11-14T03:12:39.768461110Z","[]","0","1307"
"1.0","1.0","2024-11-14T03:12:39.762337627Z","2024-11-14T03:12:39.780024887Z","[fog-node-3:RANKING]","1","1565"
"3.0","4.0","2024-11-14T03:12:39.762209143Z","2024-11-14T03:12:39.781225758Z","[fog-node-2:SERVICE_DURATION]","1","2239"
"1.0","4.0","2024-11-14T03:12:39.762208556Z","2024-11-14T03:12:39.778140464Z","[fog-node-2:RANKING]","1","2281"
"2.0","1.0","2024-11-14T03:12:44.762927709Z","2024-11-14T03:12:44.773086058Z","[fog-node-2:UPPER_THRESHOLD]","1","483"
"3.0","1.0","2024-11-14T03:12:44.762928195Z","2024-11-14T03:12:44.775654141Z","[fog-node-2:UPPER_THRESHOLD]","1","494"
"5.0","1.0","2024-11-14T03:12:44.762926732Z","2024-11-14T03:12:44.771540471Z","[fog-node-2:UPPER_THRESHOLD]","1","509"
"3.0","1.0","2024-11-14T03:12:44.763494885Z","2024-11-14T03:12:44.769520488Z","[fog-node-4:RANKING]","1","658"
"2.0","1.0","2024-11-14T03:12:44.763495572Z","2024-11-14T03:12:44.770597286Z","[fog-node-4:RANKING]","1","679"
"1.0","1.0","2024-11-14T03:12:44.764888844Z","2024-11-14T03:12:44.776963975Z","[fog-node-3:UPPER_THRESHOLD]","1","687"
"4.0","4.0","2024-11-14T03:12:34.762144325Z","2024-11-14T03:12:34.768517305Z","[]","0","10808"
"3.0","4.0","2024-11-14T03:12:34.762143192Z","2024-11-14T03:12:34.762785905Z","[]","0","10833"
"1.0","4.0","2024-11-14T03:12:34.762145285Z","2024-11-14T03:12:34.804406698Z","[]","0","10831"
"2.0","1.0","2024-11-14T03:12:44.764890012Z","2024-11-14T03:12:44.796513107Z","[fog-node-3:UPPER_THRESHOLD, fog-node-4:RANKING]","2","844"
"1.0","4.0","2024-11-14T03:12:34.761686554Z","2024-11-14T03:12:34.777481968Z","[]","0","10878"
"2.0","4.0","2024-11-14T03:12:34.762144808Z","2024-11-14T03:12:34.772765131Z","[]","0","10903"
"5.0","4.0","2024-11-14T03:12:34.762143838Z","2024-11-14T03:12:34.766172892Z","[]","0","10929"
"5.0","4.0","2024-11-14T03:12:34.761687036Z","2024-11-14T03:12:34.779909808Z","[]","0","10975"
